지역,시군구,읍면동,상세주소,구분,장소유형,위도,경도
인천광역시,강화군,동검도,강화군 동검도 선착장 앞 ,침수,항포구,37.58494833,126.522105
인천광역시,강화군,동검도,강화군 동검리 704 인근 방파제,추락,항포구,37.58466667,126.5225
인천광역시,옹진군,영흥면,인천 영흥면 내리 진두선착장,침수,항포구,37.252785,126.4926367
인천광역시,옹진군,영흥면,인천 옹진군 영흥면 진두항 인근 ,추락,항포구,37.25255333,126.4927167
인천광역시,옹진군,영흥면,측도 내 슬립웨이,고립,해안가,37.23371667,126.5180383
인천광역시,웅진군,영흥면,인천 옹진군 영흥면 내리 소재 안도 인근 해안가,고립,해안가,37.259115,126.4910917
인천광역시,웅진군,영흥면,인천 웅진군 영흥면 진두항 3번 부두,고립,항포구,37.25255,126.4929
인천광역시,인천시,강화군,인천시 강화군 외포리 선착장,추락,항포구,37.70026667,126.3753767
인천광역시,인천시,중구,을왕리해수욕장 이모네 조개구이집 앞,침수,해안가,37.440855,126.3708317
울산광역시,기장군,기장읍,대변항 대변초등학교 앞 ,추락,항포구,35.22132,129.2229867
울산광역시,기장군,기장읍,부산광역시 기장군 연화리 서암마을 앞 ,추락,항포구,35.20866667,129.2204833
울산광역시,기장군,일광면,부산 기장군 일광면 이천리 소재 해녀복지회관 앞 ,추락,항포구,35.25891667,129.23735
울산광역시,남구,매암동,울산항 1부두(석탄부두) 대한통운부두 ,추락,항포구,35.52378667,129.3722433
울산광역시,남구,장생포동,장생포교회 앞 ,추락,항포구,35.50153333,129.3731333
울산광역시,동구,방어동,방어진수협 위판장 앞 ,추락,항포구,35.48395,129.4246167
울산광역시,동구,방어동,슬도 횟집 앞 ,추락,항포구,35.4754,129.4258
울산광역시,동구,방어동,방어동 수협위판장 앞 ,추락,항포구,35.48396667,129.4245833
울산광역시,동구,일산동,일산해수욕장 앞 회센터 앞 ,추락,해안가,35.50016667,129.4341833
울산광역시,동구,일산동,외식중공업 식당 앞 일산해변 앞,고립,해수욕장,35.4919,129.4251333
울산광역시,동구,일산동,울산 동구 일산항 활어시장 앞,추락,항포구,35.50015,129.43415
울산광역시,동구,주전동,주전해변 남쪽화장실 앞 해변,고립,해수욕장,35.55933167,129.4531967
울산광역시,북구,정자7길,울산 정자항 팔각정 횟집 앞 15~20m ,추락,항포구,35.60992167,129.4429833
울산광역시,울주군,서생면,울주군 서생면 진하항 선착장 해안도로 ,추락,항포구,35.38692833,129.3400517
울산광역시,울주군,서생면,울산 울주군 서생면 진하항,추락,항포구,35.38716667,129.3398333
울산광역시,울주군,서생면,울산 신리항 앞,추락,항포구,35.33893333,129.3182333
울산광역시,울주군,온산읍,울산 울주군 서생면 진하리 진하항 진하출장소 앞 ,추락,항포구,35.38699,129.3398833
부산광역시,강서구,명지동,중리항(어민복지회관) 앞,추락,항포구,35.10396667,128.9245667
부산광역시,강서구,성북동,다목적부두 터미널 앞,추락,항포구,35.07115,128.8335183
부산광역시,강서구,천성동,천성항 중앙방파제 입구 해상,추락,항포구,35.02364333,128.809225
부산광역시,기장군,기장읍,부산시 기장군 기장읍 죽성리 월전항,추락,항포구,35.23621167,129.2403217
부산광역시,기장군,기장읍,연화리 소재 하루방 횟집 앞,추락,항포구,35.2088,129.2206833
부산광역시,기장군,기장읍,부산시 기장군 죽성리 두호마을 두호선착장 앞 해상,추락,항포구,35.23881667,129.24125
부산광역시,기장군,기장읍,공수마을 시랑리 해안도로 '아랫길 횟집' 앞 해안가,추락,해안가,35.18528667,129.2086117
부산광역시,기장군,기장읍,부산 기장군 기장읍 죽성리 두호항 ,추락,항포구,35.23885,129.2413333
부산광역시,기장군,일광면,부산시 기장군 일광면 문중리 소재 문중항 어선 선착장 앞 해상,추락,항포구,35.29199833,129.2566083
부산광역시,기장군,일광면,문동리 매립공사장(공사로 인한 웅덩이 형성),추락,해안가,35.3058,129.25645
부산광역시,기장군,일광면,부산 기장군 일광면 학리방파제옆 해상,추락,항포구,35.25542833,129.2416033
부산광역시,기장군,일광면,부산 기장군 일광면 원조 수산 앞,추락,항포구,35.2698,129.2400833
부산광역시,기장군,일광면,부산 기장군 일광면 이동 방파제 육상 호이스트 앞,추락,항포구,35.27013333,129.2414833
부산광역시,기장군,장안읍,기장 임랑항 방파제 앞 20m 해상,추락,해안가,35.30924,129.2574567
부산광역시,남구,용호동,용호항 수상레저업체 더크라운 앞 ,추락,항포구,35.12546667,129.1179833
부산광역시,동구,충장대로,부산항 3부두 현대산업 개발 현장사무소 앞,추락,항포구,35.10968333,129.0415
부산광역시,사하구,구평동,부산 사하구 감천항 5부두 동방조선 앞 ,추락,항포구,35.07651667,128.9890667
부산광역시,사하구,다대2동,낫개항 옆 도로,추락,항포구,35.05436333,128.9736
부산광역시,사하구,다대동,다대항 활어위판장 앞 ,추락,항포구,35.05261667,128.9700333
부산광역시,사하구,장림,사하구 장림 보덕 2교 아래 ,추락,해안가,35.07543333,128.9548667
부산광역시,서구,원양로,감천항 동편부두 31~33번 선석,추락,항포구,35.05983333,129.0055
부산광역시,영도구,동삼동,부산 영도구 동삼동 중리방파제 앞 ,추락,항포구,35.06772167,129.05894
부산광역시,영도구,봉래동,부산대교 영도방면 (봉래동 물량장),추락,항포구,35.09053333,129.0371933
부산광역시,영도구,중리,부산 영도구 소재 중리 항포구,추락,항포구,35.06758,129.0592217
부산광역시,중구,중앙동,중앙동 연안여객터미널 앞페레스트로이카호 선착장,추락,항포구,35.1,129.0383333
부산광역시,해운대구,송정구덕포길,구덕포항 내 해상,추락,항포구,35.16813667,129.1917283
부산광역시,해운대구,송정동,해운대구 송정항,추락,항포구,35.17491667,129.20355
부산광역시,해운대구,송정동,송정 죽도공원 화장실 앞 슬립웨이,추락,해안가,35.17476333,129.2030083
부산광역시,해운대구,송정해변로,부산 송정항 어촌계 사무실 앞 ,추락,항포구,35.17502,129.203435
부산광역시,해운대구,우동,동백섬 누리마루 선착장 앞 ,추락,항포구,35.1528,129.1504167
부산광역시,해운대구,중동,씨월드 회센터 앞 ,추락,해안가,35.15503333,129.1691833
강원도,강릉시,강동면,강릉시 강동면 심곡리 심곡항 내,추락,항포구,37.65935,129.0519167
강원도,강릉시,견소동,요트마리나 주차장 ,추락,항포구,37.7703,128.9508083
강원도,강릉시,견소동,강릉항 송정출장소 앞 슬립웨이 10m 해상,추락,항포구,37.768455,128.95236
강원도,고성군,문암리,고성군 문암1리 항내,추락,항포구,38.30157333,128.5423533
강원도,고성군,토성면,아야진 남방파제,추락,방파제,38.26935833,128.5547567
강원도,삼척시,근덕면,덕산항 남애포횟집 앞 30m,추락,항포구,37.37348833,129.2519883
강원도,삼척시,근덕면,궁촌항 물양장 내,추락,항포구,37.32303667,129.2682033
강원도,속초시,동명동,속초시 동명동 양미리부두 앞 ,추락,항포구,38.20661667,128.5910083
강원도,속초시,동명항길,속초시 속초항 여객선부두에서 전용부두 사이 10m ,추락,항포구,38.20577667,128.5897533
강원도,속초시,장사동,장사항 장사출장소 앞 ,추락,항포구,38.22224833,128.5866233
강원도,속초시,장사동,장사항 부두 활어센터,추락,항포구,38.22224333,128.5866267
강원도,속초시,중앙로,아바이마을(설악대교 밑) 앞 ,추락,항포구,38.200525,128.5903183
강원도,속초시,청호동,속초항 신수로 남방파제,추락,항포구,38.20074167,128.59203
강원도,속초시,청호동,속초항 청초호 내 부두(설악대교 밑 신수로 입구),추락,항포구,38.20019,128.5894883
강원도,속초시,청호동,속초항 부두(청호동 이바이마을 앞 ),추락,해안가,38.20324667,128.5900433
강원도,양양군,손양면,양양군 손양면 오산길 16-24(쏠비치 앞 방파제),추락,항포구,38.0876,128.659565
강원도,양양군,현남면,광진항 방파제 15m ,고립,항포구,37.95934333,128.758445
강원도,양양군,현북면,강원 양양군 현북면 손양면 수산리 요트마리나 주차장 아래 항내,추락,항포구,38.07296,128.6709433
강원도,양양군,현북면,기사문항 정치망 계류장,추락,항포구,38.00418333,128.7250117
경기도,시흥시,정왕동,오이도선착장 갯벌체험장 슬립웨이,고립,항포구,37.34033333,126.6846667
경기도,안산시,단원구,경기도 안산시 단원구 탄도항 슬립웨이,침수,항포구,37.18838,126.64132
경기도,평택시,포승읍,경기도 평택시 동부두 1정문 도로 끝부분 수로,추락,항포구,36.98537833,126.822915
경기도,화성서,제부도,경기도 화성시 제부도 헬기장 앞 갯벌,고립,갯벌,37.15789,126.6196917
경기도,화성시,단원구,경기도 화성시 탄도항 파출소 앞 경사로,침수,항포구,37.1884,126.6413217
경기도,화성시,서신면,경기 화성시 서신면 제부도 물길 중간부 출도 방향(바닷길 가로등 27~28번),추락,해안가,37.17278333,126.6373667
경기도,화성시,우정읍,경기도 화성시 우정읍 매항리(농섬 진입로),침수,갯벌,37.034565,126.74188
충청남도,당진시,석문면,충남 당진시 석문면 왜목 해변,고립,해수욕장,37.04020333,126.5227533
충청남도,당진시,석문면,충남 당진시 석문면소재 왜목해수욕장 모래사장,고립,해수욕장,37.04023333,126.5227533
충청남도,당진시,석문면,당진시 석문면 장고항 동측 선착장 끝단,추락,항포구,37.024835,126.5563017
충청남도,당진시,송산면,충남 당진시 송산면 가곡리 성구미 선착장,침수,항포구,37.0001,126.6902
충청남도,당진시,송악읍,충남 당진시 송악읍 안섬포구 슬립웨이,추락,항포구,36.98548333,126.7366183
충청남도,당진시,송악읍,충남 당진시 송악읍 부곡공단로 68-16 호텔 앞 갯벌,고립,갯벌,36.93931167,126.78972
충청남도,당진시,신평면,충남 당진시 송악읍 짬호텔 앞,고립,해안가,36.93932167,126.789725
충청남도,당진시,신평면,충남 당진시 맷돌포구 선착장 2/3 지점,추락,항포구,36.90596333,126.808995
충청남도,보령시,내항동,충남 보령시 내항동 875-20,침수,해안가,36.350225,126.5561417
충청남도,보령시,오천면,충남 보령시 오천면 오천항 내 안강망 선착장,추락,항포구,36.436705,126.5184783
충청남도,보령시,오천면,충남 보령시 오천면 삽시도 밤섬해수욕장 백사장,고립,해수욕장,36.32583333,126.3568333
충청남도,보령시,오천면,보령시 오천면 삽시도 요강수 방파제 모래사장,고립,방파제,36.34173333,126.3563417
충청남도,보령시,오천면,보령시 오천항 수협 앞 슬립웨이,침수,항포구,36.43686833,126.5184117
충청남도,보령시,오천면,충남 보령시 오천항 수협 앞 슬립웨이,추락,항포구,36.43679333,126.5183533
충청남도,보령시,오천면,오천면 수협 앞 슬립웨이,침수,해안가,36.43679833,126.51836
충청남도,보령시,웅천읍,보령시 웅천읍 무창포항 다리 인근 슬립웨이,침수,항포구,36.24249333,126.5362383
충청남도,보령시,원산도,보령시 원산도 해수욕장 내 모래사장,고립,해수욕장,36.35823333,126.423205
충청남도,보령시,천북면,보령시 천북면 학서리 별장횟집 앞 슬립웨이,침수,해안가,36.44306833,126.4877317
충청남도,보령시,천북면,충남 보령시 천북면 나룻개길 80 블루오션 팬션 앞,추락,해안가,36.43992167,126.5189067
충청남도,서산시,간월도,충남 서산시 간월도 선착장,추락,항포구,36.603755,126.4065967
충청남도,서산시,대산읍,독곶리 해안가,추락,해안가,36.97621833,126.3511833
충청남도,서산시,대산읍,"독곶리 509-8, 해안도로 옆 ",추락,해안가,36.97622,126.3511717
충청남도,서산시,대산읍,웅도에서 조도사이,추락,해안가,36.92290167,126.387245
충청남도,서산시,지곡면,서산시 지곡면 중왕리 580번지 저섬,고립,해안가,36.88572333,126.3903733
충청남도,서산시,팔봉면,구도항 선착장 끝단 ,침수,항포구,36.82308667,126.3229917
충청남도,서산시,팔봉면,구도항 인근,추락,항포구,36.82308167,126.3230267
충청남도,서천군,마서면,충남 서천군 마서면 소재 목섬,침수,해안가,36.058585,126.6257283
충청남도,서천군,서면,서천군 마량항,추락,항포구,36.12416667,126.5023967
충청남도,서천군,장항읍,서천군 장항읍 송림리 모래터 서쪽갯벌 100m ,고립,갯벌,36.017325,126.6588117
충청남도,서천군,장항읍,장항읍 590-20 원수출장소 앞 해상,추락,항포구,36.00034667,126.7196767
충청남도,총성군,서부면,충남 홍성군 서부면 남당항로 213번길 25-62 남당항로,고립,해안가,36.536795,126.4683817
충청남도,태안군,고남면,영목출장소 인근 선착장,침수,항포구,36.39295,126.4226383
충청남도,태안군,고남면,충남 태안군 탄개항 인근,침수,항포구,36.40365667,126.4225567
충청남도,태안군,고남면,구매항,침수,항포구,36.42149333,126.4258417
충청남도,태안군,고남면,충남 태안군 영목항 앞 선착장,침수,항포구,36.39292833,126.42265
충청남도,태안군,고남면,태안군 고남면 구매항 선착장,침수,항포구,36.42147333,126.42577
충청남도,태안군,고남면,충남 태안군 고남면 가경주항 방파제 인근,전복,방파제,36.4043,126.4066517
충청남도,태안군,근흥면,연포해수욕장 ,고립,해수욕장,36.68966667,126.2063333
충청남도,태안군,근흥면,신진항 물량장 앞,추락,항포구,36.67387333,126.1351467
충청남도,태안군,근흥면,충남 태안군 연포 선착장,추락,항포구,36.686945,126.2055467
충청남도,태안군,근흥면,신진항 내 여객선 선착장,추락,항포구,36.67557167,126.133935
충청남도,태안군,남면,몽산포항 내,침수,항포구,36.67014,126.270525
충청남도,태안군,남면,청포대해수욕장,고립,해수욕장,36.63681167,126.3011617
충청남도,태안군,남면,충남 태안군 남면 당암리(서해안 횟집 뒤편),추락,해안가,36.6181,126.3523133
충청남도,태안군,소원면,파도리 통개항 인근 해안도로,고립,해안가,36.721305,126.1382567
충청남도,태안군,소원면,충남 태안군 만리포 방파제 등대쪽,침수,방파제,36.78473167,126.1263617
충청남도,태안군,안면읍,신야리 794-2 자갈밭,고립,무인도서,36.43616667,126.3265
충청남도,태안군,안면읍,태안군 안면읍 대야도 선착장,침수,항포구,36.467035,126.409485
충청남도,태안군,안면읍,충남 태안군 안면읍 방포항길 64 방포수산 인근 도로아래 갯벌,추락,항포구,36.50242,126.3344917
충청남도,태안군,안면읍,충남 태안군 안면읍 드르니항,추락,항포구,36.58689167,126.3079467
충청남도,태안군,원북면,신두리 해안사구 우측 가장 끝 ,고립,해안가,36.84005333,126.19004
충청남도,태안군,원북면,학암포해수욕장(안채) 해변 ,고립,해수욕장,36.89307833,126.2028733
충청남도,태안군,원북면,충남 태안군 원북면 방갈리 민어도 방파제 슬립웨이,침수,항포구,36.90697333,126.250135
충청남도,태안군,이원면,충남 태안군 만대항 삼형제 바위 인근 오솔길 모래 사장,고립,항포구,36.96685167,126.3025533
충청남도,태안군,이원면,당산리 진양수산 앞 해안가,침수,해안가,36.88569833,126.3243367
충청남도,태안군,이원면,이원면 피도 인근 선착장,침수,항포구,36.935705,126.3024567
충청남도,홍성군,서부면,충남 홍성군 서부면 궁리항 선착장,추락,항포구,36.58632,126.4546367
충청남도,흥성군,서부면,충남 서부면 궁리항 선착장,추락,항포구,36.58874333,126.4531883
전라북도,고창군,상하면,전북 고창군 구시포해수욕장 1987부대 부근 갯벌체험장,고립,해안가,35.43733333,126.4265
전라북도,고창군,상하면,전북 고창군 상하면 장호리 해변길(명사십리 해안길),고립,해수욕장,35.49103333,126.4684667
전라북도,고창군,상하면,전라북도 고창군 상하면 명사십리 해변,고립,해수욕장,35.51731667,126.4834667
전라북도,고창군,상하면,전북 고창군 장호 갯벌체험장 인근 해변,고립,갯벌,35.468305,126.4522417
전라북도,고창군,해리면,전라북도 고창군 심원면 동호항 부근 모래사장,고립,해수욕장,35.51744667,126.4857967
전라북도,군산시,금암동,군산 금암동 성인콜라텍 앞 갯벌,추락,갯벌,35.98640667,126.7187967
전라북도,군산시,비응도동,전북 군산시 비응도 수협앞 ,추락,항포구,35.93531,126.5262367
전라북도,군산시,비응도동,비응항 어업정보통신국 앞 ,추락,항포구,35.93625833,126.525555
전라북도,군산시,비응도동,군산 비응항 서해조선소 물량장(수협 제빙공장),추락,항포구,35.93407,126.5256333
전라북도,군산시,비응도동,비응항 수협저유소 옆,추락,항포구,35.93452333,126.5259233
전라북도,군산시,소룡동,군산 소룡동 소재 소룡대행신고소 앞 ,추락,항포구,35.98586167,126.6902217
전라북도,군산시,소룡동,군산 소룡항포구 성원상떼빌 앞 ,추락,항포구,35.98506,126.6884333
전라북도,군산시,오식도동,군산시 비응도동 비응항 수협위판장 앞 해상,추락,항포구,35.93471333,126.5259883
전라북도,군산시,옥도면,야미도리 선착장,추락,항포구,35.83776,126.4866233
전라북도,군산시,옥도면,군산시 옥도면 개야도 선착장,추락,항포구,36.02620167,126.5539583
전라북도,군산시,옥도면,군산시 옥도면 신시도리 신시도항(정다운슈퍼 앞 선착장),추락,항포구,35.82056,126.471105
전라북도,군산시,옥도면,군산시 옥도면 야미도 선착장 해동팬션 앞,전복,항포구,35.83841,126.4868017
전라북도,군산시,옥도면,군산시 선유도 해수욕장 짚라인 부근 백사장,고립,해수욕장,35.81868833,126.40755
전라북도,군산시,옥도면,군산시 옥도면 417 선유도 간이 여객선터미널,추락,항포구,35.82166333,126.4099567
전라북도,군산시,해망동,해망 도선장,추락,항포구,35.98941833,126.70549
전라북도,군산시,해망동,군산 내항 쌍용반점 앞 물량장,고립,항포구,35.98924,126.706165
전라북도,부안군,변산면,전북 부안군 변산면 격포리 격포항 변산파출소 30m,추락,항포구,35.62110833,126.4685133
전라북도,부안군,변산면,전북 부안군 변산면 격포리 궁항소재 개섬 연결도로,고립,항포구,35.60105,126.46765
전라북도,부안군,변산면,부안군 변산면 격포리 여객선 부두앞 ,추락,항포구,35.61899167,126.468755
전라북도,부안군,변산면,부안군 변산면 적벽강 몽돌 해안 관찰지,추락,해안가,35.63426667,126.4671667
전라북도,부안군,변산면,가력도 항내 3잔교 바지선 부근,추락,항포구,35.722485,126.5237017
전라북도,부안군,변산면,전라북도 부안군 변산면 모항해수욕장 해변,고립,해수욕장,35.5745,126.5051667
전라북도,부안군,변산면,전라북도 변산면 궁항 선박이동 슬로프,추락,항포구,35.59317333,126.4675733
전라북도,부안군,변산면,전북 부안군 변산면 소재 격포항 수협활어 위판장 앞,추락,항포구,35.620155,126.468415
전라북도,부안군,변산면,전라북도 부안군 변산면 격포항 소형선박 계류장 앞,추락,항포구,35.62053,126.4683267
전라북도,부안군,변산면,전북 부안군 변산면 도청리 언포항 슬립웨이,고립,항포구,35.592895,126.4765283
전라북도,부안군,변산면,가력도항내 3잔교 앞 해상,추락,항포구,35.72234167,126.524025
전라북도,부안군,위도면,전북 부안군 위도면 식도리 선착장앞 ,추락,항포구,35.62177833,126.28615
전라북도,부안군,하서면,해창 임시홍보전시관 앞 선착장,추락,항포구,35.69167,126.5534383
전라남도,강진군,대구면,강진군 대구면 저두항 방파제,추락,항포구,34.53459167,126.7874717
전라남도,강진군,대구면,강진군 대구면 구수리 남호리 선착장,추락,항포구,34.476545,126.7915683
전라남도,강진군,도암면,강진군 도암면 용산리 선착장 ,추락,방파제,34.538545,126.7678033
전라남도,강진군,도암면,강진군 도암면 용흥리 선착장,추락,항포구,34.53860333,126.7678333
전라남도,강진군,마량면,전남 강진군 마량면 중방파제 우측 물량장,추락,항포구,34.44271167,126.8211183
전라남도,강진군,마량면,전남 강진군 마량면 강진수협위판장 앞 ,추락,항포구,34.44266667,126.8202
전라남도,강진군,마량면,강진군 마량면 미향로 마량항 방파제 앞 ,추락,항포구,34.44240333,126.820785
전라남도,강진군,칠량면,강진군 칠량면 봉황마을 선착장 끝단,추락,항포구,34.55255833,126.7872
전라남도,고흥군,금산면,전남 고흥군 금산면 금진항 2미터 ,추락,항포구,34.48738667,127.1208117
전라남도,고흥군,금산면,고흥군 금산면 신평 선착장,추락,항포구,34.488025,127.172625
전라남도,고흥군,금산면,고흥군 금산면 우두항 방파제,추락,항포구,34.4433,127.0931433
전라남도,고흥군,남양면,고흥군 남양면 월정리 선착장,추락,항포구,34.75101833,127.3866867
전라남도,고흥군,도양읍,녹동신항 여객선 선착장(평화해운 물량장),추락,항포구,34.52067167,127.13943
전라남도,고흥군,도양읍,전남 고흥군 도양읍 소목리 남생리 마을 선착장,추락,해안가,34.50281,127.1180467
전라남도,고흥군,동일면,고흥군 동일면 소영리 소영선착장,추락,항포구,34.48391667,127.4693217
전라남도,고흥군,동일면,고흥군 동일면 백초항포구 주변도로,추락,항포구,34.501,127.4533333
전라남도,고흥군,두원면,고흥군 두원면 풍류 선착장,추락,항포구,34.65397833,127.2233517
전라남도,고흥군,봉래면,진기마을 배수펌프장 앞 50m ,추락,해안가,34.45959833,127.4536367
전라남도,고흥군,봉영리,고흥군 동일면 봉남 갯마을,추락,항포구,34.48422667,127.4868267
전라남도,고흥군,영남면,고흥군 영남면 우두마을 물양장,추락,항포구,34.440925,127.1008033
전라남도,광양시,금호동,광양시 금호동 금호대교,추락,해안가,34.94196833,127.71962
전라남도,광양시,컨부두로,다목적부두 3-2선석,추락,항포구,34.88404667,127.636965
전라남도,광양시,태인동,광양시 태인동 소재 태인대교,추락,대교,34.95598833,127.7517367
전라남도,목포시,달동,허사도(허사대교 북방) ,추락,항포구,34.751615,126.3572667
전라남도,목포시,죽교동,목포 대양동 해안가(지중해 카폐 앞),고립,해안가,34.83741667,126.393235
전라남도,목포시,죽교동,전남 목포시 북항 1부두(하얀등대 인근),추락,항포구,34.80367667,126.357045
전라남도,목포시,북항동,전남 목포시 북항 여객선 선착장(목포 여객선 터미널),추락,항포구,34.80318333,126.3587333
전라남도,목포시,북항동,전남 목포시 죽교동 북항 2부두 선착장,추락,항포구,34.80353,126.3579517
전라남도,목포시,죽교동,북항 소형어선 물양장,추락,항포구,34.803945,126.359005
전라남도,목포시,죽교동,북항5부두(외쪽),추락,항포구,34.80131667,126.3540783
전라남도,목포시,죽교동,목포시 북항 수협유류저장고 앞 ,추락,항포구,34.80093833,126.35381
전라남도,목포시,죽교동,수협 위판장 쇄빙탑 부근(수협위판장),추락,항포구,34.77503333,126.3730583
전라남도,목포시,항동,전남 목포시 항동 목포여객선터미널,추락,항포구,34.77606667,126.3841333
전라남도,무안군,망운면,조금나루 선착장,추락,항포구,34.98934,126.3265633
전라남도,무안군,운남면,조금나루선착장,추락,항포구,34.98933833,126.32656
전라남도,무안군,운남면,신월선착장 앞 ,추락,항포구,34.9568,126.29205
전라남도,무안군,현경면,홀통 마산활어마트 인근,추락,해안가,35.069455,126.3401517
전라남도,무안군,현경면,홀통선착장,추락,항포구,35.0571,126.3258233
전라남도,보성군,회천면,전남 보성군 회천면 동율방파제,추락,항포구,34.66857833,127.0903917
전라남도,보성군,회천면,보성군 회천면 율포선착장 앞 ,추락,항포구,34.66705333,127.0839067
전라남도,보성군,회천면,전남 보성군 회천면 율포리 우암선착장 ,추락,항포구,34.66861167,127.0904033
전라남도,신안군,도초면,이곡리 선착장,추락,항포구,34.70071167,126.008125
전라남도,신안군,압해읍,송공항 앞 ,추락,항포구,34.84210167,126.2228167
전라남도,신안군,압해읍,송고리 분재공원 선착장 앞 ,추락,항포구,34.8381,126.25115
전라남도,신안군,압해읍,신안군 압해읍 신장리 선착장,추락,항포구,34.808855,126.35426
전라남도,신안군,압해읍,고이도 선착장,추락,항포구,34.956115,126.28713
전라남도,신안군,압해읍,압해읍 대천리 631-1,추락,해안가,34.87029167,126.2687
전라남도,신안군,임자면,진리선착장,추락,항포구,35.07555,126.1195833
전라남도,신안군,자은도,자은도 남진항,추락,항포구,34.854235,126.0593767
전라남도,신안군,자은도,신안군 자은도 양산해변,고립,해안가,34.87331667,125.9887833
전라남도,신안군,증도면,병풍도 앞 갯벌,고립,갯벌,34.95423167,126.2045733
전라남도,신안군,증도면,증도-화도 다리 ,고립,해안가,34.967115,126.166775
전라남도,신안군,증도면,방축리 선착장,추락,항포구,34.99070333,126.10361
전라남도,신안군,지도읍,점암선착장,추락,항포구,35.08703333,126.1543833
전라남도,신안군,하의면,새구미선착장 앞 인근,추락,항포구,34.58620667,126.0191867
전라남도,신안군,흑산면,흑산면 홍도항 북쪽부두 좌측 끝부분,추락,항포구,34.683685,125.18922
전라남도,여수시,국동,전남 여수시 어항단지로 국동출장소 앞 방파제,추락,항포구,34.72139333,127.7072367
전라남도,여수시,남면,여수시 남면 금오도 여천마을 여객선 선착장,추락,항포구,34.55024333,127.7517367
전라남도,여수시,남면,여수시 남면 우학리 여남 초등학교 앞 도로,추락,해안가,34.50645833,127.7599267
전라남도,여수시,남면,여수시 화정면 화태도 독정 선착장 경사식 부두,추락,항포구,34.57535333,127.724685
전라남도,여수시,남면,여수시 남면 직포항 방파제,추락,항포구,34.5046,127.7368917
전라남도,여수시,돌산읍,여수시 돌산읍 소재 신기항 서편선착장,추락,항포구,34.600485,127.7376833
전라남도,여수시,돌산읍,여수시 돌산읍 소율항,추락,항포구,34.60244,127.7905367
전라남도,여수시,돌산읍,전남 여수시 돌산읍 우두리 무량민박 앞 ,추락,해안가,34.72288667,127.7385033
전라남도,여수시,돌산읍,여수시 돌산읍 군내리 송학호 도선장 앞,추락,항포구,34.60883,127.7197083
전라남도,여수시,돌산읍,여수시 돌산읍 군내 도선장,추락,항포구,34.60821333,127.7207867
전라남도,여수시,돌산읍,여수시 돌산읍 우두리 용비치 펜션 앞 ,추락,해안가,34.72657667,127.7393633
전라남도,여수시,돌산읍,방죽포 해수욕장 방파제,추락,방파제,34.62513,127.7898933
전라남도,여수시,돌산읍,여수시 돌산읍 돌산회 타운 앞,추락,항포구,34.72349333,127.7378967
전라남도,여수시,돌산읍,여수시 돌산읍 금천항 방파제,추락,항포구,34.63558833,127.72138
전라남도,여수시,묘도동,여수시 묘도동 묘도선착장,추락,항포구,34.869395,127.7071283
전라남도,여수시,묘도동,여수시 묘도동 광양포 선착장,추락,항포구,34.88719167,127.691775
전라남도,여수시,소라면,여수시 소라면 현천리 해안도로,전복,해안가,34.753005,127.5871867
전라남도,여수시,소호9길,여수시 소호동 소제마을 앞 ,추락,항포구,34.73479167,127.6423083
전라남도,여수시,소호동,여수시 소호요트장 ,추락,해안가,34.73667167,127.650205
전라남도,여수시,소호동,여수시 소호동 송소방파제(송소횟집) 앞 ,추락,방파제,34.72266667,127.6379533
전라남도,여수시,소호동,소호항 자은수산 앞 ,추락,방파제,34.74264167,127.6543833
전라남도,여수시,소호동,여수시 소호동 항호마을 북방파제 우영수산 앞,추락,방파제,34.74262167,127.6544583
전라남도,여수시,신월동,여수시 신월동 금성 휴먼터치빌 아파트 앞 관공선 부두,추락,항포구,34.71995333,127.704275
전라남도,여수시,어항단지로,소경도 선착장,추락,항포구,34.70594,127.7042383
전라남도,여수시,월래동,여수시 월래동 월래선착장 앞,추락,항포구,34.85554167,127.7176817
전라남도,여수시,종화동,여수 종화동 하멜등대 ,추락,항포구,34.73533167,127.7422617
전라남도,여수시,중앙동,여수시 중앙동 여객선 터미널,추락,항포구,34.73625333,127.72638
전라남도,여수시,화양면,여수시 화양면 공정리 선착장,추락,항포구,34.637235,127.5714167
전라남도,여수시,화양면,전남 여수시 화양면 용주리 방파제 앞 ,추락,해안가,34.70978333,127.6234817
전라남도,여수시,화양면,여수시 화양면 백야도 동머리 방파제 앞 ,추락,항포구,34.60739833,127.6509583
전라남도,영광군,백수읍,대신항,추락,해안가,35.36692,126.4023133
전라남도,영광군,연산면,두우리 갯벌체험장,침수,갯벌,35.22554,126.3002783
전라남도,영광군,염산면,향화도 선착장 앞 ,추락,항포구,35.16800667,126.3555033
전라남도,영광군,홍농읍,계마항 북방파제 옆 안벽,추락,항포구,35.38988833,126.4023067
전라남도,영광군,홍농읍,계마항 ,추락,항포구,35.3871,126.4043333
전라남도,완도군,고금면,전남 완도군 고금면 상정항,추락,항포구,34.35248167,126.7722867
전라남도,완도군,고금면,완도군 고금면 교성 선착장 해안도로,추락,해안가,34.41900833,126.8391667
전라남도,완도군,고금면,고금면 화룡선착장,추락,항포구,34.375965,126.76685
전라남도,완도군,고금면,완도군 고금도 봉명항 해안가,전복,해안가,34.401585,126.7599267
전라남도,완도군,고금면,완도군 고금도 연동선착장,추락,항포구,34.38344833,126.8042833
